-197.653 	532.459 	721.94 	0.26502 	524.288 	713.812 	-201.555 	557.405 	716.888 	899.973 	259.395 	2.5286 	1186.49 	-210.018 	-1.45354 	1291.19 	-381.341 	-3.89981 	
-175.179 	522.611 	716.954 	23.3637 	514.761 	709.76 	-178.796 	547.919 	711.862 	899.99 	259.417 	2.57539 	1186.54 	-209.994 	-1.40671 	1291.62 	-381.041 	-3.99772 	
-151.561 	512.893 	711.78 	47.0911 	506.191 	706.079 	-155.54 	537.97 	706.471 	899.963 	259.407 	2.61213 	1186.49 	-209.993 	-1.37471 	1291.07 	-381.416 	-3.77477 	
-128.363 	519.451 	703.426 	70.8025 	498.748 	703.787 	0 	0 	0 	899.995 	259.429 	2.61682 	1186.42 	-210.016 	-1.31865 	1291.03 	-381.426 	-3.74123 	
-105.856 	511.967 	701.73 	93.2129 	491.995 	703.112 	0 	0 	0 	900.003 	259.448 	2.62689 	1186.43 	-210.03 	-1.32437 	1290.98 	-381.418 	-3.7212 	
-85.0863 	505.017 	702.415 	112.935 	483.504 	704.566 	0 	0 	0 	900.019 	259.448 	2.59742 	1186.42 	-210.028 	-1.32984 	1291.09 	-381.386 	-3.80708 	
-65.184 	497.721 	704.095 	132.77 	477.096 	706.629 	0 	0 	0 	899.992 	259.463 	2.57882 	1186.47 	-210.002 	-1.38052 	1290.98 	-381.455 	-3.74378 	
-45.3815 	489.901 	706.171 	152.746 	471.814 	708.901 	0 	0 	0 	899.974 	259.461 	2.53967 	1186.48 	-210.011 	-1.45165 	1291.14 	-381.345 	-3.84388 	
-25.8816 	482.073 	708.477 	172.359 	467.427 	711.324 	0 	0 	0 	900.004 	259.45 	2.48693 	1186.53 	-209.966 	-1.49931 	1291.18 	-381.374 	-3.90127 	
-8.3548 	472.594 	711.432 	191.196 	463.012 	713.49 	0 	0 	0 	899.971 	259.446 	2.48329 	1186.46 	-209.991 	-1.52924 	1291.21 	-381.321 	-3.91332 	
10.1802 	466.379 	713.671 	209.765 	459.09 	715.197 	0 	0 	0 	899.972 	259.397 	2.47725 	1186.55 	-209.993 	-1.54195 	1291.32 	-381.293 	-3.97074 	
27.9251 	461.362 	715.71 	227.36 	455.287 	716.696 	0 	0 	0 	899.985 	259.426 	2.48236 	1186.5 	-209.991 	-1.48184 	1291.19 	-381.321 	-3.94663 	
44.4991 	456.976 	717.244 	244.397 	451.922 	717.677 	0 	0 	0 	899.97 	259.408 	2.51156 	1186.5 	-210.022 	-1.45742 	1291.15 	-381.36 	-3.86818 	
60.8243 	453.357 	717.669 	260.75 	448.858 	718.19 	0 	0 	0 	899.991 	259.389 	2.54672 	1186.45 	-210.031 	-1.39723 	1291.21 	-381.33 	-3.88999 	
77.3331 	450.791 	717.173 	276.848 	446.546 	718.108 	0 	0 	0 	899.958 	259.429 	2.56857 	1186.48 	-210.005 	-1.39744 	1291.1 	-381.385 	-3.80244 	
93.4529 	447.892 	716.45 	293.196 	444.494 	717.079 	0 	0 	0 	899.955 	259.396 	2.60709 	1186.44 	-210.031 	-1.34994 	1291.15 	-381.365 	-3.82996 	
110.252 	445.5 	715.474 	309.864 	442.703 	715.671 	0 	0 	0 	899.996 	259.383 	2.61383 	1186.44 	-210.055 	-1.30868 	1291.03 	-381.439 	-3.72447 	
127.637 	443.489 	714.693 	326.949 	440.739 	714.112 	0 	0 	0 	899.981 	259.439 	2.62441 	1186.45 	-209.984 	-1.34877 	1290.96 	-381.464 	-3.70626 	
145.449 	442.153 	714.286 	344.885 	439.35 	712.528 	0 	0 	0 	899.983 	259.448 	2.61847 	1186.45 	-210.01 	-1.33477 	1291.02 	-381.405 	-3.75683 	
163.313 	440.929 	714.213 	362.917 	437.651 	711.434 	0 	0 	0 	899.973 	259.435 	2.61107 	1186.47 	-209.981 	-1.34901 	1290.93 	-381.483 	-3.70134 	
182.238 	440.361 	713.692 	381.79 	436.093 	710.542 	0 	0 	0 	899.983 	259.475 	2.57837 	1186.46 	-210.012 	-1.38989 	1290.98 	-381.451 	-3.73361 	
201.947 	439.949 	712.668 	401.926 	435.031 	709.274 	0 	0 	0 	899.972 	259.427 	2.54598 	1186.49 	-209.999 	-1.45944 	1291.13 	-381.393 	-3.87919 	
222.734 	440.014 	711.523 	422.604 	434.178 	708.398 	0 	0 	0 	899.962 	259.447 	2.45855 	1186.47 	-210.003 	-1.51247 	1291.18 	-381.338 	-3.91616 	
244.684 	440.67 	710.833 	444.49 	434.231 	708.15 	0 	0 	0 	899.987 	259.406 	2.45727 	1186.48 	-210.026 	-1.51742 	1291.24 	-381.325 	-3.93977 	
266.477 	441.408 	711.188 	466.055 	434.757 	708.943 	0 	0 	0 	899.974 	259.405 	2.47613 	1186.49 	-209.987 	-1.51622 	1291.22 	-381.343 	-3.95179 	
287.616 	441.929 	711.995 	487.638 	435.597 	710.176 	0 	0 	0 	899.974 	259.41 	2.49581 	1186.45 	-210.039 	-1.42781 	1291.3 	-381.307 	-3.93366 	
308.681 	442.302 	712.897 	508.717 	436.26 	711.987 	0 	0 	0 	899.995 	259.394 	2.56584 	1186.55 	-210.002 	-1.43555 	1291.14 	-381.39 	-3.8685 	
329.441 	442.658 	714.014 	529.304 	437.154 	714.14 	0 	0 	0 	899.973 	259.384 	2.62759 	1186.49 	-210.022 	-1.34264 	1291.03 	-381.439 	-3.72694 	
348.978 	442.595 	715.692 	549.006 	437.349 	716.704 	0 	0 	0 	899.999 	259.439 	2.64135 	1186.42 	-210.044 	-1.31867 	1291 	-381.444 	-3.71368 	
367.729 	441.98 	717.343 	567.699 	437.305 	719.002 	0 	0 	0 	899.995 	259.444 	2.61043 	1186.45 	-210.005 	-1.35001 	1291 	-381.447 	-3.7444 	
385.463 	440.978 	718.807 	585.656 	437.246 	720.686 	0 	0 	0 	900.002 	259.456 	2.6061 	1186.44 	-210.05 	-1.31556 	1291.06 	-381.379 	-3.79597 	
402.728 	439.378 	720.416 	602.484 	437.054 	722.447 	0 	0 	0 	899.973 	259.442 	2.59336 	1186.42 	-210.032 	-1.34594 	1291.03 	-381.407 	-3.75533 	
419.862 	437.675 	722.171 	619.628 	437.461 	724.025 	0 	0 	0 	899.991 	259.44 	2.5836 	1186.43 	-210.002 	-1.3573 	1291.07 	-381.415 	-3.76483 	
436.459 	435.642 	724.253 	635.918 	437.963 	725.59 	0 	0 	0 	899.967 	259.457 	2.57739 	1186.42 	-210.052 	-1.37145 	1291.12 	-381.385 	-3.82018 	
452.896 	433.637 	726.456 	652.439 	438.654 	727.054 	0 	0 	0 	899.963 	259.451 	2.51874 	1186.44 	-210.033 	-1.42045 	1291.19 	-381.351 	-3.8779 	
469.14 	431.669 	728.459 	668.77 	439.355 	728.498 	0 	0 	0 	899.967 	259.418 	2.47628 	1186.53 	-209.981 	-1.52153 	1291.17 	-381.35 	-3.92648 	
485.203 	429.893 	730.381 	684.954 	439.891 	730.396 	0 	0 	0 	899.974 	259.417 	2.46306 	1186.51 	-210.003 	-1.53609 	1291.3 	-381.286 	-4.00786 	
501.43 	428.267 	732.116 	700.957 	440.617 	732.327 	0 	0 	0 	899.967 	259.397 	2.50443 	1186.49 	-210.001 	-1.49659 	1291.15 	-381.348 	-3.8967 	
517.833 	427.519 	733.557 	717.092 	441.33 	734.012 	0 	0 	0 	899.955 	259.405 	2.5263 	1186.52 	-209.994 	-1.4394 	1291.23 	-381.327 	-3.9042 	
533.956 	427.507 	734.544 	733.491 	442.24 	735.37 	0 	0 	0 	899.961 	259.401 	2.55688 	1186.44 	-210.056 	-1.38607 	1291.09 	-381.391 	-3.81544 	
550.23 	428.289 	734.984 	749.664 	443.314 	736.385 	0 	0 	0 	899.956 	259.365 	2.60261 	1186.49 	-210.003 	-1.38616 	1291.16 	-381.364 	-3.86242 	
566.639 	429.408 	734.769 	765.981 	444.214 	736.736 	0 	0 	0 	899.955 	259.375 	2.63769 	1186.47 	-210.028 	-1.34011 	1291.07 	-381.437 	-3.73852 	
582.868 	430.802 	734.42 	782.108 	444.738 	736.803 	0 	0 	0 	899.997 	259.442 	2.61 	1186.46 	-210.001 	-1.3757 	1290.97 	-381.462 	-3.73189 	
598.535 	432.388 	734.626 	797.772 	444.989 	737.039 	0 	0 	0 	900.016 	259.452 	2.5793 	1186.44 	-210.046 	-1.36839 	1291.02 	-381.434 	-3.73404 	
613.67 	435.197 	735.761 	813.171 	445.772 	738.381 	0 	0 	0 	899.99 	259.448 	2.54678 	1186.46 	-210.035 	-1.40233 	1291.04 	-381.443 	-3.76926 	
628.456 	438.072 	737.364 	828.278 	447.092 	740.316 	0 	0 	0 	899.979 	259.426 	2.50895 	1186.45 	-210.009 	-1.45905 	1291.16 	-381.369 	-3.89813 	
643.366 	441.077 	738.229 	842.979 	449.583 	742.163 	0 	0 	0 	899.97 	259.391 	2.49265 	1186.46 	-210.029 	-1.49973 	1291.25 	-381.286 	-3.9618 	
658.517 	444.217 	738.789 	858.085 	452.601 	743.174 	0 	0 	0 	899.971 	259.408 	2.46718 	1186.47 	-210.01 	-1.50343 	1291.29 	-381.309 	-3.94478 	
673.891 	448.181 	739.526 	873.331 	456.324 	744.129 	0 	0 	0 	899.977 	259.41 	2.45458 	1186.44 	-210.019 	-1.51298 	1291.34 	-381.278 	-3.97809 	
689.454 	452.735 	740.05 	888.873 	461.153 	744.676 	0 	0 	0 	899.977 	259.412 	2.49079 	1186.53 	-209.99 	-1.49375 	1291.24 	-381.335 	-3.92723 	
704.801 	456.809 	740.338 	904.145 	465.689 	744.444 	0 	0 	0 	899.976 	259.397 	2.54686 	1186.46 	-210.052 	-1.41294 	1291.23 	-381.299 	-3.91258 	
720.225 	460.159 	740.038 	919.462 	469.55 	743.187 	0 	0 	0 	899.969 	259.372 	2.59601 	1186.48 	-210.017 	-1.38106 	1291.09 	-381.401 	-3.78988 	
735.626 	462.776 	739.764 	934.725 	472.841 	741.789 	0 	0 	0 	899.961 	259.389 	2.64115 	1186.45 	-209.991 	-1.35536 	1290.94 	-381.515 	-3.69582 	
750.947 	464.819 	739.565 	950.183 	475.31 	740.757 	0 	0 	0 	899.995 	259.423 	2.62887 	1186.42 	-210.049 	-1.31957 	1290.95 	-381.487 	-3.72174 	
766.221 	466.373 	739.403 	965.354 	476.873 	739.668 	0 	0 	0 	899.98 	259.445 	2.60773 	1186.47 	-210.026 	-1.34429 	1291.01 	-381.422 	-3.7276 	
781.363 	467.164 	738.931 	980.641 	477.24 	738.452 	0 	0 	0 	899.993 	259.448 	2.58287 	1186.4 	-210.085 	-1.32741 	1291.04 	-381.408 	-3.75628 	
797.042 	467.859 	738.067 	996.324 	476.956 	736.996 	0 	0 	0 	899.984 	259.482 	2.53222 	1186.41 	-210.033 	-1.39269 	1291.09 	-381.371 	-3.82183 	
